id,id_docente,Column1,nu_ano,nu_ano_censo,nu_ano_conclusao_1,nu_ano_conclusao_3,nu_idade,in_profissionalizante,in_regular,in_superdotacao,in_surdez,in_surdocegueira,nome_escola_id,in_pos_nenhum,in_mestrado,nu_mes,tp_ensino_medio,tp_escolaridade,tp_etapa_ensino,tp_local_resid_diferenciada,tp_situacao_curso_1,tp_situacao_curso_2,tp_situacao_curso_3,tp_tipo_contratacao,tp_tipo_docente,tp_tipo_ies_1,tp_tipo_ies_2,tp_tipo_ies_3,in_especializacao,in_especial_exclusiva,in_eja,in_doutorado,in_disc_sociologia,in_disc_quimica,in_disc_profissionalizante,in_disc_port_segunda_lingua,in_disc_pedagogicas,in_disc_outras,in_disc_matematica,in_disc_lingua_portuguesa,in_disc_lingua_outra,in_disc_lingua_indigena,in_disc_lingua_frances,in_disc_lingua_espanhol,in_disc_libras,in_disc_informatica_computacao,in_disc_historia,in_disc_geografia,in_disc_filosofia,in_disc_estudos_sociais,in_disc_estagio_supervisionado,in_disc_est_sociais_sociologia,in_disc_lingua_ingles,in_disc_fisica,in_disc_ensino_religioso,in_disc_educacao_fisica,in_def_auditiva,in_def_fisica,in_def_intelectual,in_def_multipla,in_disc_artes,in_disc_biologia,in_disc_ciencias,in_cegueira,in_baixa_visao,in_autismo,co_area_compl_pedagogica_1,co_area_compl_pedagogica_2,co_area_compl_pedagogica_3,co_area_curso_1,co_area_curso_2,co_area_curso_3,co_curso_1,co_curso_2,co_curso_3,co_curso_educ_profissional,co_ies_1,co_ies_2,co_ies_3,co_municipio_end,co_municipio_nasc,co_pais_origem,co_uf_end,co_uf_nasc
916583,115196528600,916583,1967,2012,1993,NA,45,NA,NA,NA,0,0,474,1,0,7,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
916584,115196529410,916584,1961,2012,1984,NA,51,NA,NA,NA,0,0,474,0,0,2,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
916585,117626109146,916585,1967,2012,1998,NA,45,NA,NA,NA,0,0,474,0,0,11,NA,6,11,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F18,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916586,117635785183,916586,1963,2012,1990,NA,49,NA,NA,NA,0,0,474,1,0,11,NA,6,11,NA,1,NA,NA,1,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2917508,76,29,29
916587,118184948920,916587,1962,2012,1984,NA,50,NA,NA,NA,0,0,474,0,0,1,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,NA,NA,720E01,NA,NA,NA,1239,NA,NA,2927408,2927408,76,29,29
916588,119858142772,916588,1947,2012,1973,NA,65,NA,NA,NA,0,0,474,1,0,12,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
916589,120936224249,916589,1957,2012,2002,NA,55,NA,NA,NA,0,0,474,1,0,11,NA,6,11,NA,1,NA,NA,2,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,9,NA,NA,999991,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916590,115196529500,916590,1951,2012,1978,NA,61,NA,NA,NA,0,0,474,0,0,12,NA,6,11,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916747,115197007094,916747,1969,2012,1993,NA,43,NA,NA,NA,0,0,474,0,0,3,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
916748,115197274378,916748,1957,2012,2008,NA,55,NA,NA,NA,0,0,474,1,0,11,NA,6,11,NA,1,1,NA,1,1,2,1,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,4,7,NA,442Q01,727F01,NA,NA,1239,578,NA,2927408,2927408,76,29,29
916749,115198148368,916749,1964,2012,1990,NA,48,NA,NA,NA,0,0,474,0,0,4,NA,6,11,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,NA,NA,582E03,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
916750,117625875481,916750,1954,2012,1995,NA,58,NA,NA,NA,0,0,474,1,0,2,NA,6,11,NA,1,NA,NA,1,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916751,117626108689,916751,1963,2012,1986,NA,49,NA,NA,NA,0,0,474,0,0,7,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
916752,118935096562,916752,1958,2012,1986,NA,54,NA,NA,NA,0,0,474,1,0,5,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,210A01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
916753,122541500733,916753,1984,2012,NA,NA,28,NA,NA,NA,0,0,474,1,0,10,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
916754,123703290098,916754,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,8,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,212D01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916755,123710702622,916755,1967,2012,NA,NA,45,NA,NA,NA,0,0,474,1,0,9,NA,6,NA,NA,2,NA,NA,NA,3,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,1185,NA,NA,NA,2927408,76,NA,29
916756,123730507060,916756,1978,2012,NA,NA,34,NA,NA,NA,0,0,474,1,0,9,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916757,123730517375,916757,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,11,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916758,123737274397,916758,1988,2012,NA,NA,24,NA,NA,NA,0,0,474,1,0,5,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,NA,2927408,76,NA,29
916759,123738262830,916759,1964,2012,NA,NA,48,NA,NA,NA,0,0,474,1,0,6,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916760,123738263135,916760,1953,2012,NA,NA,59,NA,NA,NA,0,0,474,1,0,5,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916761,122541500733,916761,1984,2012,NA,NA,28,NA,NA,NA,0,0,474,1,0,10,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
916762,123703290098,916762,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,8,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,212D01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916763,123710702622,916763,1967,2012,NA,NA,45,NA,NA,NA,0,0,474,1,0,9,NA,6,NA,NA,2,NA,NA,NA,3,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,1185,NA,NA,NA,2927408,76,NA,29
916764,123730507060,916764,1978,2012,NA,NA,34,NA,NA,NA,0,0,474,1,0,9,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916765,123730517375,916765,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,11,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916766,123737274397,916766,1988,2012,NA,NA,24,NA,NA,NA,0,0,474,1,0,5,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,NA,2927408,76,NA,29
916767,123738262830,916767,1964,2012,NA,NA,48,NA,NA,NA,0,0,474,1,0,6,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916768,123738263135,916768,1953,2012,NA,NA,59,NA,NA,NA,0,0,474,1,0,5,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916769,123703290098,916769,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,8,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,212D01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916770,123710702622,916770,1967,2012,NA,NA,45,NA,NA,NA,0,0,474,1,0,9,NA,6,NA,NA,2,NA,NA,NA,3,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,1185,NA,NA,NA,2927408,76,NA,29
916930,123730507060,916930,1978,2012,NA,NA,34,NA,NA,NA,0,0,474,1,0,9,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916931,123730517375,916931,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,11,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916932,123730519580,916932,1975,2012,NA,NA,37,NA,NA,NA,0,0,474,1,0,11,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916933,123737274397,916933,1988,2012,NA,NA,24,NA,NA,NA,0,0,474,1,0,5,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,NA,2927408,76,NA,29
916934,123738262830,916934,1964,2012,NA,NA,48,NA,NA,NA,0,0,474,1,0,6,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916935,123738263135,916935,1953,2012,NA,NA,59,NA,NA,NA,0,0,474,1,0,5,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916936,123703290098,916936,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,8,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,212D01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
916937,123710702622,916937,1967,2012,NA,NA,45,NA,NA,NA,0,0,474,1,0,9,NA,6,NA,NA,2,NA,NA,NA,3,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,1185,NA,NA,NA,2927408,76,NA,29
916938,123730507060,916938,1978,2012,NA,NA,34,NA,NA,NA,0,0,474,1,0,9,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916939,123730517375,916939,1977,2012,NA,NA,35,NA,NA,NA,0,0,474,1,0,11,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916940,123730519580,916940,1975,2012,NA,NA,37,NA,NA,NA,0,0,474,1,0,11,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916941,123737274397,916941,1988,2012,NA,NA,24,NA,NA,NA,0,0,474,1,0,5,NA,6,NA,NA,2,NA,NA,NA,3,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,NA,2927408,76,NA,29
916942,123738262830,916942,1964,2012,NA,NA,48,NA,NA,NA,0,0,474,1,0,6,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
916943,123738263135,916943,1953,2012,NA,NA,59,NA,NA,NA,0,0,474,1,0,5,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,76,NA,29
917115,115196486690,917115,1946,2012,1972,NA,66,NA,NA,NA,0,0,474,0,0,3,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
917116,115196528368,917116,1967,2012,2003,NA,45,NA,NA,NA,0,0,474,1,0,8,NA,6,25,NA,1,NA,NA,1,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,NA,NA,442Q01,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
917117,115196528449,917117,1959,2012,1991,NA,53,NA,NA,NA,0,0,474,0,1,3,NA,6,25,NA,1,NA,NA,1,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
917118,115196528600,917118,1967,2012,1993,NA,45,NA,NA,NA,0,0,474,1,0,7,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
917119,115196529410,917119,1961,2012,1984,NA,51,NA,NA,NA,0,0,474,0,0,2,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
917120,115197232020,917120,1958,2012,1997,NA,54,NA,NA,NA,0,0,474,0,1,11,NA,6,25,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
917121,115197274378,917121,1957,2012,2008,NA,55,NA,NA,NA,0,0,474,1,0,11,NA,6,25,NA,1,1,NA,1,1,2,1,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,4,7,NA,442Q01,727F01,NA,NA,1239,578,NA,2927408,2927408,76,29,29
917122,115198233470,917122,1976,2012,2000,NA,36,NA,NA,NA,0,0,474,0,0,5,NA,6,25,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
1053340,118184948920,1053340,1962,2011,1984,NA,49,NA,NA,NA,NA,NA,474,0,0,1,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,NA,720E01,NA,NA,NA,1239,NA,NA,2927408,2927408,76,29,29
1053341,118935096562,1053341,1958,2011,1986,NA,53,NA,NA,NA,NA,NA,474,1,0,5,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,210A01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
1053342,120287011703,1053342,1962,2011,1987,NA,49,NA,NA,NA,NA,NA,474,0,0,2,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,NA,0,0,NA,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,1363,NA,NA,2927408,2927408,76,29,29
1053343,120936224249,1053343,1957,2011,2009,NA,54,NA,NA,NA,NA,NA,474,1,0,11,NA,6,25,NA,1,NA,NA,2,1,2,NA,NA,0,NA,NA,0,NA,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,441F01,NA,NA,NA,1239,NA,NA,2927408,2927408,76,29,29
1053344,121171246586,1053344,1962,2011,1985,NA,49,NA,NA,NA,NA,NA,474,0,0,8,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,1239,NA,NA,2927408,2927408,76,29,29
1053345,115196486690,1053345,1946,2011,1972,NA,65,NA,NA,NA,NA,NA,474,0,0,3,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,1,0,0,1,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
1053346,115196528368,1053346,1967,2011,2009,NA,44,NA,NA,NA,NA,NA,474,1,0,8,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,442Q01,NA,NA,NA,1239,NA,NA,2927408,2927408,76,29,29
